PUMFID;CERTLEVP;REG_INST;REG_RESP;PGMCIPAP;PGM_P034;PGM_P036;PGM_P100;PGM_P111;PGM_280A;PGM_280B;PGM_280C;PGM_280D;PGM_280E;PGM_280F;PGM_290;PGM_350;PGM_380;PGM_P401;PGM_410;PGM_415;PGM_430;COV_010;COV_070;COV_080;EDU_010;EDU_P020;HLOSINTP;STL_010;STL_020;STULOANS;STL_030;OWESLGD;OWEGVIN;STL_080;STL_100A;STL_100B;STL_100C;STL_100D;STL_130;STL_150;STL_160B;STL_160C;STL_160D;STL_160E;STL_160F;STL_160G;STL_160H;STL_160I;STL_160J;STL_160L;STLP160N;SRCFUND;STL_170A;STL_170B;STL_170C;STL_170D;STL_170E;STL_170F;STL_170G;STL_170H;STL_170I;STL_170J;STL_170L;STLP170N;RESPP;STL_190;DBTOTGRD;DBTALGRD;DBTOTINT;DBTALINT;SCHOLARP;LMA_010;LFSTATP;LMA2_07;LMA3_P01;LFCINDP;LFCOCCP;LFWFTPTP;LMA6_05;LMA6_08;JOBQLEVP;JOBQLGRD;JOBQLINT;LMA6_11;LMA6_12;LMA6_13A;LMA6_13B;LMA6_13C;JOBINCP;LMA6_15;AFT_P010;AFT_P020;AFT_P040;AFT_050;AFT_070;AFT_080;AFT_090;BEF_P140;BEF_160;PREVLEVP;HLOSGRDP;PAR1GRD;PAR1INT;PAR2GRD;PAR2INT;GRADAGEP;GENDER2;MS_P01;MS_P02;CTZSHIPP;VISBMINP;PERSINCP;DDIS_FL;WTPF;VERDATE
78330;2;4;4;4;2;1;1;3;2;2;2;2;2;1;1;1;2;1;3;2;1;2;2;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;2;2;2;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;7;5;1;1;1;2;2;2;2;2;2;2;3;2;1;6;6;6;6;6;6;6;1;6;9;2;2;2;1;1;2;2;2;2;1;2;2;1;17.3033;15MAY2024
78332;3;3;3;10;1;6;2;6;2;2;2;2;2;1;1;1;2;1;3;3;1;2;1;2;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;2;2;2;2;1;1;1;2;2;2;2;2;3;1;6;6;6;1;2;2;6;6;6;6;6;6;6;6;0;6;0;4;2;1;2;1;7;4;1;2;1;2;1;1;2;1;3;3;9;5;2;0;6;6;6;6;6;6;2;3;2;3;1;1;1;1;4;2;1;9;1;1;5;1;10.847;15MAY2024
78336;2;1;3;2;1;6;2;6;2;2;2;1;2;2;1;1;1;2;3;3;1;2;1;2;1;1;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;1;1;1;2;2;2;2;2;3;2;2;6;6;1;1;2;6;6;6;6;6;9;6;6;6;6;6;9;2;1;2;1;3;5;1;1;1;2;2;1;2;2;1;1;1;99;1;6;6;6;6;6;6;6;3;99;6;2;3;2;2;1;1;2;1;2;1;2;99;1;11.7475;15MAY2024
78340;2;2;2;5;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;1;2;6;2;1;1;1;96;0;0;6;6;6;6;6;6;1;2;2;2;2;2;2;2;2;2;1;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;6;2;1;2;1;3;2;1;1;2;1;1;1;1;1;2;2;2;5;2;0;6;6;6;6;6;6;1;5;6;2;1;1;1;1;4;1;1;2;1;2;5;1;17.3082;15MAY2024
78341;3;4;4;4;1;6;2;6;2;2;2;2;2;1;1;1;2;1;4;3;1;2;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;1;1;1;2;2;1;2;2;3;2;6;6;6;1;2;1;6;6;2;6;6;6;6;6;6;6;6;4;2;1;2;1;3;5;1;1;1;3;1;1;1;2;2;2;1;4;2;1;2;1;1;2;2;1;1;5;3;3;2;2;1;1;2;2;1;2;3;1;3;2;10.4225;15MAY2024
78342;3;2;2;9;1;6;1;1;2;2;2;2;2;1;1;1;2;1;2;3;1;6;5;1;2;6;3;2;6;2;5;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;1;2;2;0;0;6;2;1;2;1;4;2;1;1;8;3;2;2;1;2;2;2;2;4;2;4;2;1;2;2;2;2;1;2;2;3;3;3;1;1;1;2;2;2;9;1;3;2;63.6618;15MAY2024
78345;3;3;2;5;1;6;2;6;1;2;2;2;2;2;1;1;2;1;1;4;1;2;1;1;1;1;3;1;1;1;96;4;4;2;6;6;6;1;5;2;2;1;1;1;1;1;2;1;2;2;2;3;1;6;2;2;2;2;2;6;1;6;6;6;6;6;0;4;4;4;3;2;1;2;1;4;5;1;2;3;9;1;1;2;2;1;1;2;5;1;6;6;6;6;6;6;6;3;3;3;3;1;1;1;1;1;2;1;2;2;1;3;2;19.7324;15MAY2024
78348;2;4;4;6;1;6;2;6;2;2;2;2;2;1;1;1;2;2;3;3;1;2;1;2;1;1;2;1;1;1;96;3;4;2;6;6;6;1;3;2;1;1;1;1;1;2;2;2;2;2;2;3;1;2;2;2;2;1;6;6;6;6;6;6;1;6;6;3;6;4;2;1;1;2;1;2;4;2;1;6;0;1;1;2;1;1;2;1;1;1;6;6;6;6;6;6;6;3;3;6;2;2;2;1;1;1;2;2;2;1;1;1;2;10.3238;15MAY2024
78349;1;1;1;5;1;6;2;6;2;2;2;2;1;2;1;1;2;1;4;1;2;2;4;1;2;6;1;1;1;1;96;3;3;2;1;2;2;6;3;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;6;3;6;2;1;2;1;7;2;1;1;6;1;2;2;2;1;2;2;1;2;1;6;6;6;6;6;6;6;1;6;6;1;1;1;1;1;3;2;1;1;1;2;2;1;10.7483;15MAY2024
78350;2;4;4;4;1;6;2;6;2;1;2;2;2;2;1;2;2;1;3;3;1;2;3;1;1;1;2;1;1;1;96;4;4;2;6;6;6;1;5;1;1;2;2;2;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;3;6;6;4;6;4;6;2;1;2;1;6;5;1;2;3;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;3;1;4;6;2;2;2;2;2;1;2;1;2;1;2;2;2;10.382;15MAY2024
78351;1;2;9;6;1;6;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;6;4;2;2;6;1;1;1;1;96;3;3;2;2;2;1;6;3;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;6;3;6;2;1;2;1;1;4;1;1;1;3;2;3;1;2;2;3;2;2;2;3;2;1;1;1;6;1;2;6;3;3;3;3;1;1;3;1;1;9;1;1;99;2;18.9696;15MAY2024
78354;2;1;1;4;1;6;2;6;2;2;2;2;2;1;1;2;2;1;3;3;2;2;2;1;1;1;2;1;1;1;96;3;4;2;6;6;6;1;3;2;2;1;2;2;1;2;1;2;2;2;2;3;1;6;1;6;6;2;6;2;6;6;6;6;6;1;2;4;3;4;6;2;1;2;1;7;4;1;1;3;2;3;2;2;2;2;2;1;3;1;6;6;6;6;6;6;6;3;6;6;2;3;2;1;1;1;2;1;2;1;2;1;1;10.4564;15MAY2024
78358;1;2;2;1;1;6;1;2;2;2;2;2;2;1;1;1;2;2;1;3;1;1;2;1;2;6;1;1;1;1;96;2;2;2;6;6;6;1;5;2;1;2;2;2;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;2;6;2;6;2;1;2;1;7;5;1;1;1;1;2;2;1;2;2;5;2;3;1;6;6;6;6;6;6;6;1;4;6;1;2;2;2;2;1;1;1;2;1;2;2;1;33.8847;15MAY2024
78360;2;2;9;4;1;6;2;6;2;2;2;2;2;1;2;1;2;1;4;2;1;2;1;1;1;2;3;1;1;1;96;4;4;2;6;6;6;1;4;1;2;2;2;2;2;2;2;1;1;2;2;3;1;6;6;6;6;6;6;6;1;2;6;6;6;6;0;4;0;4;6;1;1;2;1;4;2;9;1;1;2;2;1;3;1;2;4;1;99;1;6;6;6;6;6;6;6;3;4;6;2;2;1;1;1;1;2;2;2;1;2;99;1;67.6174;15MAY2024
78363;2;4;4;5;2;4;2;6;2;2;2;2;2;1;1;1;2;1;5;1;2;2;4;1;2;6;2;1;1;1;96;2;0;2;6;6;6;1;6;2;2;2;2;2;2;2;2;2;2;2;1;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;0;6;2;1;1;1;2;10;2;1;2;2;2;2;3;1;4;3;3;1;1;6;6;6;6;6;6;6;1;5;6;2;3;3;1;1;3;2;2;1;1;2;1;2;10.6434;15MAY2024
78365;1;3;4;5;1;6;2;6;2;2;2;2;2;1;1;2;2;3;6;1;2;2;1;2;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;6;2;1;2;1;3;2;1;1;1;0;1;1;2;1;2;4;2;2;1;6;6;6;6;6;6;6;1;6;2;2;1;1;1;1;2;2;1;2;1;2;2;1;125.4363;15MAY2024
78366;3;3;9;1;1;6;2;6;2;2;2;2;2;1;1;2;2;2;4;3;2;2;4;1;2;6;3;1;2;2;96;6;6;6;6;6;6;6;6;6;2;2;2;1;1;1;2;1;1;2;2;3;6;6;6;6;2;1;2;6;1;2;6;6;6;6;0;0;2;2;1;2;1;2;1;4;2;2;1;5;1;1;1;3;1;3;4;2;1;2;3;3;1;1;1;6;3;1;6;2;3;2;2;2;2;2;1;2;2;3;1;2;1;18.3728;15MAY2024
78367;2;4;4;7;2;1;2;6;2;2;2;2;2;1;1;2;2;1;3;3;2;2;1;1;2;6;2;1;1;1;96;4;4;2;2;2;1;6;3;2;2;1;2;2;1;2;2;2;2;2;2;3;1;6;1;6;6;2;6;6;6;6;6;6;6;6;6;4;6;4;6;2;1;1;1;1;10;1;1;7;9;1;1;3;3;3;3;3;3;1;6;6;6;6;6;6;6;1;6;6;2;1;1;1;1;3;1;1;2;1;2;99;1;24.7404;15MAY2024
78369;2;3;3;5;2;4;2;6;2;2;2;2;2;1;1;2;2;1;2;2;1;2;2;1;1;1;2;1;1;1;96;9;9;6;6;6;6;6;6;2;2;1;2;2;1;2;2;2;1;2;2;3;1;6;1;6;6;2;6;6;6;2;6;6;6;6;6;9;6;9;6;2;1;2;1;7;2;1;1;1;2;2;3;1;2;2;2;2;99;2;1;3;1;1;2;2;1;1;6;2;2;3;3;1;1;3;1;1;1;2;2;99;2;85.5957;15MAY2024
78372;1;3;3;9;1;6;1;3;2;2;2;2;2;1;2;2;2;1;3;3;1;2;1;1;2;6;1;1;1;1;96;4;0;2;1;2;2;6;6;2;2;1;2;2;1;2;2;2;2;2;2;3;1;6;1;6;6;2;6;6;6;6;6;6;6;6;6;4;6;0;6;2;1;2;1;7;5;1;1;1;2;2;3;1;2;2;3;2;3;2;1;2;1;2;2;2;1;2;3;2;2;3;3;1;1;1;2;2;2;1;1;3;1;142.9236;15MAY2024
78373;2;2;2;5;2;1;2;6;1;2;2;1;2;2;1;2;2;1;2;4;1;2;2;1;1;1;2;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;1;2;7;5;1;6;96;6;6;6;1;6;6;6;6;96;6;1;1;2;1;6;6;1;1;6;2;2;1;1;1;1;4;2;1;1;1;2;4;2;46.309;15MAY2024
78374;3;4;4;5;1;6;1;2;2;2;2;2;2;1;1;2;1;1;1;3;1;6;1;2;2;6;3;2;6;2;3;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;1;2;1;1;3;3;2;2;1;2;2;3;1;5;1;6;6;6;6;6;6;6;1;6;2;3;1;1;1;1;3;1;1;1;2;1;5;2;10.4175;15MAY2024
78375;3;4;4;1;2;1;2;6;2;2;2;2;2;1;1;1;2;1;9;2;1;2;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;1;2;2;2;3;2;6;6;6;6;1;6;2;1;6;6;6;6;1;3;3;1;1;6;2;1;2;1;5;5;1;1;3;2;1;1;1;1;2;3;2;4;1;6;6;6;6;6;6;6;1;6;2;3;1;1;1;1;3;2;2;2;1;2;99;2;10.8012;15MAY2024
78377;2;3;2;2;1;6;2;6;2;2;2;2;2;1;1;2;2;2;2;3;2;2;1;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;6;10;1;2;1;2;2;2;2;1;2;4;4;3;2;3;1;1;2;1;6;2;3;2;1;2;1;1;1;1;1;2;1;2;1;2;2;1;77.4264;15MAY2024
78379;1;2;2;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;1;1;2;1;1;1;1;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;1;1;2;1;2;2;2;2;3;2;6;6;6;2;1;6;1;6;6;6;6;6;2;6;6;6;6;1;1;1;2;1;7;4;2;1;2;1;2;1;1;2;2;4;1;99;1;6;6;6;6;6;6;6;3;2;6;1;3;2;2;1;1;2;2;2;1;1;99;2;23.259;15MAY2024
78380;2;4;4;10;1;6;2;6;2;2;2;2;2;1;1;2;2;1;1;2;1;1;2;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;3;2;6;6;6;6;6;2;1;2;1;6;7;1;1;7;9;1;1;3;1;2;4;2;2;2;3;1;1;1;1;6;3;1;6;6;2;2;2;1;1;1;2;2;2;1;2;2;1;22.5332;15MAY2024
78381;1;2;2;7;1;6;2;6;2;2;1;2;2;2;1;2;2;1;3;3;1;2;3;2;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;1;2;1;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;3;2;1;2;2;4;1;1;3;6;1;3;3;3;3;1;1;2;2;1;2;1;2;18.9708;15MAY2024
78382;2;4;4;8;1;6;1;2;2;2;2;2;2;1;1;1;2;1;4;2;1;2;1;2;1;1;3;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;1;1;1;2;2;2;2;2;3;2;6;6;6;1;1;2;6;6;6;6;6;6;6;6;6;6;6;4;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;2;1;1;2;2;1;3;2;6;2;1;1;1;1;1;2;2;2;1;1;99;2;12.1129;15MAY2024
78383;1;3;3;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;1;1;2;1;1;2;6;1;1;1;1;96;2;0;2;6;6;6;1;6;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;0;6;2;1;2;1;7;4;1;1;1;1;2;2;1;2;1;1;1;2;2;2;2;1;1;1;6;1;3;6;6;1;1;1;1;1;1;2;2;2;2;1;99;1;142.9236;15MAY2024
78384;2;4;4;10;1;6;2;6;9;9;9;9;9;9;1;1;2;1;2;2;2;2;1;2;1;1;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;1;1;1;2;2;2;2;2;2;2;3;2;6;1;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;1;2;1;2;1;6;10;1;1;1;9;9;9;3;2;3;3;2;2;2;4;2;1;1;2;2;2;3;99;1;2;9;9;9;9;1;2;1;2;1;2;99;2;23.3234;15MAY2024
78385;3;3;9;4;1;6;1;2;2;2;2;2;2;1;2;1;2;2;2;3;1;2;1;2;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;2;1;1;2;1;1;2;1;2;2;2;2;3;2;1;2;6;1;2;6;2;6;6;6;6;4;2;6;0;6;0;4;2;1;2;1;7;5;2;1;2;3;2;2;1;2;2;2;1;3;2;1;1;1;1;1;6;1;3;2;3;3;1;1;1;1;3;2;1;1;2;1;5;2;10.2268;15MAY2024
78387;2;4;4;9;1;6;1;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1;2;2;6;2;1;1;1;96;4;4;2;6;6;6;1;4;2;2;1;1;1;1;2;1;2;2;2;2;3;1;6;1;2;2;2;6;2;6;6;6;6;6;2;6;4;6;4;9;2;1;2;1;7;4;9;1;3;2;2;2;1;2;3;3;2;4;1;6;6;6;6;6;6;6;3;3;6;2;2;2;2;2;1;2;2;2;2;1;4;2;11.1278;15MAY2024
78389;2;4;3;5;1;6;1;3;1;2;2;2;2;2;1;2;2;1;5;3;2;1;4;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;1;1;2;1;2;2;2;2;3;2;2;6;6;2;1;6;1;6;6;6;6;4;1;1;1;0;0;1;2;1;2;1;6;7;1;2;6;9;1;1;3;2;2;3;2;2;1;6;6;6;6;6;6;6;1;6;2;2;3;3;9;9;2;1;2;2;1;2;2;1;28.8075;15MAY2024
78390;2;3;3;2;1;6;1;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;3;1;1;1;3;1;1;1;96;1;1;1;6;6;6;1;4;2;2;1;2;2;1;2;2;2;2;2;2;3;1;6;2;6;6;1;6;6;6;6;6;6;6;6;6;1;6;1;6;2;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;1;2;2;6;6;3;3;2;6;2;3;3;9;9;1;2;2;2;2;1;2;2;87.8458;15MAY2024
78391;3;3;3;7;1;6;2;6;2;2;2;2;2;1;1;2;2;1;2;1;1;2;1;1;2;6;3;1;1;1;96;4;4;2;6;6;6;1;4;2;2;1;2;1;1;2;2;2;2;2;2;3;1;6;1;6;2;2;6;6;6;6;6;6;6;6;6;4;6;4;1;2;1;2;1;6;10;1;1;2;3;2;2;1;1;3;2;1;4;1;6;6;6;6;6;6;6;3;6;2;3;1;1;1;1;3;2;1;1;1;2;3;1;12.5639;15MAY2024
78392;3;4;4;4;1;6;1;2;2;2;2;2;2;1;1;2;2;3;1;3;1;6;1;2;2;6;3;1;1;1;96;4;4;2;1;2;2;6;3;2;1;2;2;1;2;2;1;2;2;2;2;3;1;1;6;6;2;6;6;2;6;6;6;6;3;2;6;4;6;4;1;2;1;2;2;7;4;2;9;99;9;9;9;1;6;6;6;6;96;6;3;2;1;2;1;6;1;1;6;2;3;1;1;1;1;3;1;2;2;1;1;1;1;10.5405;15MAY2024
78393;2;2;2;8;1;6;1;1;2;2;2;2;2;1;1;2;2;1;8;3;1;2;4;2;2;6;2;1;1;1;96;1;0;2;6;6;6;1;6;2;2;1;2;1;2;2;1;2;2;2;2;3;2;6;1;6;2;6;6;1;6;6;6;6;6;2;6;1;6;0;1;2;1;2;1;4;3;1;1;1;2;2;2;1;2;1;1;1;4;2;1;2;1;1;1;6;1;3;1;1;2;3;3;2;2;2;1;1;2;1;2;4;2;57.7698;15MAY2024
78395;3;3;4;6;1;6;2;6;2;2;2;2;2;1;1;1;2;1;1;3;2;2;2;1;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;2;2;2;2;1;1;1;1;1;2;2;2;3;2;6;6;6;1;1;2;2;2;6;6;6;6;1;0;0;0;0;4;2;1;2;1;3;5;1;2;8;3;2;2;2;2;2;2;4;4;2;3;2;1;1;1;6;1;3;4;3;3;1;1;1;1;2;1;1;2;1;2;2;1;10.3317;15MAY2024
78398;2;4;4;4;2;1;2;6;2;2;2;2;2;1;1;1;2;2;3;3;1;2;1;2;1;1;3;1;1;1;96;4;0;2;6;6;6;1;6;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;6;0;6;1;1;2;1;6;5;1;2;1;2;2;1;2;2;2;2;2;2;2;1;4;1;1;1;6;2;1;6;6;2;3;1;3;1;4;1;1;1;1;2;3;2;20.5302;15MAY2024
78399;2;4;4;5;1;6;2;6;2;1;1;2;2;2;1;1;1;1;3;1;1;2;1;2;1;1;3;1;1;1;96;0;1;6;6;6;6;6;6;2;1;2;2;1;2;2;1;2;2;2;2;3;2;2;6;6;1;6;6;1;6;6;6;6;1;2;6;0;6;1;4;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;3;1;1;1;2;2;2;3;1;6;2;1;1;1;1;1;2;2;2;1;2;99;2;16.3116;15MAY2024
78401;1;4;4;9;1;6;1;2;2;2;2;2;2;1;2;2;2;1;3;1;2;6;3;2;1;1;2;2;6;2;3;6;6;6;6;6;6;6;6;6;1;2;2;1;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;3;6;6;6;6;6;3;2;1;2;1;7;2;2;2;2;1;2;1;1;2;2;2;4;1;2;1;2;1;2;2;3;3;3;5;6;1;3;2;2;1;1;2;2;2;1;2;99;2;47.7026;15MAY2024
78403;3;4;4;7;2;1;2;6;2;2;2;2;2;1;1;2;2;1;3;1;1;2;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;1;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;4;3;1;1;1;2;1;1;1;2;1;1;1;99;1;6;6;6;6;6;6;6;1;6;2;3;1;1;1;1;2;1;1;1;1;2;99;2;10.5417;15MAY2024
78404;2;4;4;5;1;6;1;1;2;2;2;2;2;1;1;1;2;1;3;3;1;2;1;2;1;1;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;1;2;2;2;2;2;1;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;2;1;1;1;3;2;1;1;3;2;2;2;1;2;1;2;1;3;1;6;6;6;6;6;6;6;3;4;6;2;1;1;1;1;1;1;2;2;1;1;4;2;11.2931;15MAY2024
78405;2;4;4;5;2;1;2;6;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;1;1;2;2;2;2;1;2;3;2;6;6;6;2;1;6;6;6;6;1;6;6;6;6;6;6;6;1;2;1;2;1;4;3;1;1;7;2;2;2;1;1;3;2;4;5;2;1;1;1;1;1;6;1;1;6;2;2;9;9;9;9;3;2;1;1;1;2;99;1;24.4867;15MAY2024
78410;2;3;3;9;1;6;2;6;2;2;2;2;2;1;1;2;2;2;3;3;2;2;4;1;2;6;2;1;1;1;96;3;3;2;1;2;2;6;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;6;3;6;2;1;1;1;2;7;2;1;7;0;1;1;1;1;2;4;2;2;1;6;6;6;6;6;6;6;1;5;1;2;1;1;9;9;2;2;2;2;1;1;2;2;91.6791;15MAY2024
78412;3;3;3;5;1;6;2;6;2;2;2;2;2;1;2;1;2;1;2;1;2;2;3;1;1;1;3;1;1;1;96;3;4;2;2;2;1;6;4;2;2;2;2;2;1;2;1;1;1;2;2;3;1;6;6;6;6;2;6;2;1;2;6;6;6;1;4;4;4;4;6;2;1;2;1;3;2;1;1;1;2;1;1;2;1;2;5;2;4;1;6;6;6;6;6;6;6;1;6;2;3;1;1;9;9;3;1;2;2;2;1;4;2;48.4419;15MAY2024
78413;3;4;3;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;2;3;1;2;1;1;2;6;3;1;1;1;96;4;4;2;1;2;2;6;5;2;2;1;2;2;1;2;1;2;2;2;2;3;2;6;2;6;6;1;6;1;6;6;6;6;6;2;6;4;6;4;6;2;1;2;1;7;3;2;2;6;3;2;2;2;1;3;5;5;1;2;2;2;1;2;2;3;3;3;6;3;3;1;1;1;1;3;2;1;1;2;1;2;2;11.5778;15MAY2024
78414;1;2;2;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;2;3;1;2;1;1;2;6;1;1;1;1;96;2;2;9;6;6;6;1;4;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;2;6;2;1;2;2;7;4;2;9;99;9;9;9;1;6;6;6;6;96;6;0;6;6;6;6;6;6;1;6;1;1;1;1;1;1;3;2;2;2;1;2;99;1;32.5085;15MAY2024
78415;2;3;3;6;1;6;1;2;2;2;2;2;2;1;2;1;1;1;3;3;2;2;1;2;1;1;2;1;1;1;96;0;3;6;6;6;6;6;6;1;2;1;2;1;1;2;1;1;2;2;2;3;2;6;2;6;2;2;6;1;1;6;6;6;6;2;0;0;4;4;2;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;0;6;6;6;6;6;6;3;2;6;2;2;2;2;2;1;1;2;2;1;1;1;2;73.3632;15MAY2024
78418;1;3;3;4;1;6;1;2;2;2;1;2;2;2;2;2;2;1;1;3;1;2;1;1;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;2;2;1;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;2;1;2;1;6;1;1;6;6;1;1;1;9;9;4;2;1;2;1;2;5;1;79.1048;15MAY2024
78419;2;1;9;99;2;1;2;6;2;2;2;2;2;1;1;1;2;2;4;3;1;6;1;2;2;6;2;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;1;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;1;3;3;0;0;6;2;1;2;1;6;3;1;1;1;2;2;2;1;2;2;2;3;5;2;1;2;1;1;1;6;1;3;2;6;2;3;3;3;3;2;1;1;1;9;1;5;1;10.8436;15MAY2024
78420;1;2;2;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;2;3;2;2;1;2;2;6;1;1;1;1;96;1;0;2;6;6;6;1;6;2;2;2;2;2;1;2;2;1;2;2;2;3;2;6;6;6;6;1;6;6;1;6;6;6;6;6;1;1;0;0;6;2;1;2;1;7;4;1;1;1;1;2;2;1;2;3;2;1;2;1;6;6;6;6;6;6;6;3;1;6;1;2;2;1;1;2;2;1;2;1;2;3;2;26.3486;15MAY2024
78421;3;4;4;5;1;6;2;6;2;2;2;2;2;1;2;2;1;1;4;1;1;6;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9;9;9;9;6;2;1;2;1;4;7;1;1;8;2;1;1;2;1;3;2;3;4;2;2;2;1;1;1;6;2;3;6;2;3;1;1;2;2;2;1;2;2;1;2;5;2;10.4946;15MAY2024
78425;2;1;1;5;1;6;1;2;2;2;2;2;2;1;2;2;2;1;3;6;2;2;1;1;1;1;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;1;0;0;0;0;6;2;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;4;1;1;1;6;3;3;2;6;2;2;2;2;2;1;2;2;2;1;2;1;1;11.2883;15MAY2024
